股票简称,股票代码,上市日期,发行价,最新价,发行中签率,总发行数,首日涨幅
嵘泰股份,605133,2021-02-24 00:00:00,20.34,32.24,0.02909189,4000,1.13
罗普特,688619,2021-02-23 00:00:00,19.31,13.08,0.03257674,4683,-2.61
纵横股份,688070,2021-02-10 00:00:00,23.16,41.46,0.02802859,2190,-1.14
德必集团,300947,2021-02-10 00:00:00,51.47,16.87,0.0113015399,1347.4,-5.22
曼卡龙,300945,2021-02-10 00:00:00,4.56,15.66,0.0192793081,5100,-2.55
春晖智控,300943,2021-02-10 00:00:00,9.79,15.16,0.0166067917,3400,0.93
鑫铂股份,003038,2021-02-10 00:00:00,18.08,36.23,0.0203588861,2661,-1.23
四方光电,688665,2021-02-09 00:00:00,29.53,81.0,0.03022193,1750,-4.47
太和水,605081,2021-02-09 00:00:00,43.3,14.37,0.01390623,1953,-0.55
华康股份,605077,2021-02-09 00:00:00,51.63,27.08,0.02589705,2914,-1.42
易瑞生物,300942,2021-02-09 00:00:00,5.31,12.78,0.0203410631,4086,-1.08
创识科技,300941,2021-02-09 00:00:00,21.31,20.55,0.0177579754,3412.5,-1.44
凯因科技,688687,2021-02-08 00:00:00,18.98,21.61,0.02997154,4246,-1.19
华锐精密,688059,2021-02-08 00:00:00,37.09,88.88,0.02974513,1100.2,-1.8
李子园,605337,2021-02-08 00:00:00,20.04,18.61,0.02811275,3870,0.11
恒而达,300946,2021-02-08 00:00:00,29.45,34.78,0.0123983733,1667,-0.6
重庆银行,601963,2021-02-05 00:00:00,10.83,8.14,0.11151561,34745.0534,0.0
中国黄金,600916,2021-02-05 00:00:00,4.99,11.97,0.07041715,18000,-0.08
三和管桩,003037,2021-02-04 00:00:00,6.38,13.34,0.0370550351,6800,-2.34
南极光,300940,2021-02-03 00:00:00,12.76,16.97,0.0172607831,2960.6423,-0.99
优利德,688628,2021-02-01 00:00:00,19.11,41.28,0.02928019,2750,0.17
康众医疗,688607,2021-02-01 00:00:00,23.21,19.7,0.02788748,2203.2257,-1.55
蓝天燃气,605368,2021-01-29 00:00:00,14.96,10.02,0.04164946,6550,-0.79
迎丰股份,605055,2021-01-29 00:00:00,4.82,6.35,0.04490095,8000,-0.31
富淼科技,688350,2021-01-28 00:00:00,13.58,16.81,0.029204,3055,-1.29
秋田微,300939,2021-01-28 00:00:00,37.18,36.47,0.0127350459,2000,2.82
泰坦股份,003036,2021-01-28 00:00:00,5.72,13.56,0.0322474166,5400,0.15
银河微电,688689,2021-01-27 00:00:00,14.01,25.52,0.02891384,3210,-7.2
信测标准,300938,2021-01-27 00:00:00,37.28,41.15,0.0118169791,1627.5,-3.38
药易购,300937,2021-01-27 00:00:00,12.25,33.2,0.0162614889,2391.6671,-2.64
中英科技,300936,2021-01-26 00:00:00,30.39,35.06,0.0126889226,1880,0.06
聚石化学,688669,2021-01-25 00:00:00,36.65,18.42,0.02941741,2333.3334,-1.97
海优新材,688680,2021-01-22 00:00:00,69.94,96.53,0.02970382,2101,-2.09
中辰股份,300933,2021-01-22 00:00:00,3.37,8.04,0.0254814061,9170,-0.5
三友联众,300932,2021-01-22 00:00:00,24.69,15.1,0.0173086,3150,0.33
新炬网络,605398,2021-01-21 00:00:00,37.61,26.02,0.01258747,1487.4552,-4.48
通用电梯,300931,2021-01-21 00:00:00,4.31,8.23,0.0206433815,6004,-1.91
屹通新材,300930,2021-01-21 00:00:00,13.11,26.08,0.0158030881,2500,1.8
神通科技,605228,2021-01-20 00:00:00,5.89,12.2,0.04644995,8000,5.35
盈建科,300935,2021-01-20 00:00:00,56.96,30.53,0.0115917964,1413,-1.71
华骐环保,300929,2021-01-20 00:00:00,13.87,12.04,0.0157629124,2065,-0.91
合兴股份,605005,2021-01-19 00:00:00,6.38,16.8,0.03465736,4010,0.18
南网能源,003035,2021-01-19 00:00:00,1.4,6.52,0.1807860549,75757.5757,-2.69
天能股份,688819,2021-01-18 00:00:00,41.79,36.04,0.03878992,11660,-0.03
之江生物,688317,2021-01-18 00:00:00,43.22,24.25,0.03212588,4867.6088,-0.66
浩欧博,688656,2021-01-13 00:00:00,35.26,35.06,0.02719504,1576.4582,-0.43
传智教育,003032,2021-01-12 00:00:00,8.46,13.68,0.0293555645,4024.475,-1.3
征和工业,003033,2021-01-11 00:00:00,23.28,32.5,0.0197756266,2045,0.03
惠泰医疗,688617,2021-01-07 00:00:00,74.46,358.2,0.02952215,1667,-3.2
江天化学,300927,2021-01-07 00:00:00,13.39,17.4,0.0158311555,2005,-4.29
博俊科技,300926,2021-01-07 00:00:00,10.76,25.9,0.0178033708,3553.34,7.56
新亚电子,605277,2021-01-06 00:00:00,16.95,14.13,0.02704393,3336,-3.62
华安鑫创,300928,2021-01-06 00:00:00,38.05,45.09,0.0135603755,2000,0.62
祖名股份,003030,2021-01-06 00:00:00,15.18,24.48,0.022176998,3120,-0.65
中瓷电子,003031,2021-01-04 00:00:00,15.27,116.3,0.0204468125,2666.6667,-0.08
奥普特,688686,2020-12-31 00:00:00,78.49,132.06,0.02908547,2062,0.73
西大门,605155,2020-12-31 00:00:00,21.17,15.11,0.02451446,2400,-0.79
火星人,300894,2020-12-31 00:00:00,14.07,24.88,0.0195890411,4050,-3.79
三旺通信,688618,2020-12-30 00:00:00,34.08,58.87,0.02918018,1263.2,-1.92
派能科技,688063,2020-12-30 00:00:00,56,173.02,0.03047646,3871.12,-0.21
法本信息,300925,2020-12-30 00:00:00,20.08,13.2,0.0171496541,3237,-2.29
伟创电气,688698,2020-12-29 00:00:00,10.75,32.03,0.0314987,4500,-2.56
华旺科技,605377,2020-12-28 00:00:00,18.63,19.69,0.03220798,5096.67,-1.25
一鸣食品,605179,2020-12-28 00:00:00,9.21,12.11,0.04154866,6100,-0.98
振邦智能,003028,2020-12-28 00:00:00,21.75,36.41,0.0211284306,2740,-1.25
通源环境,688679,2020-12-25 00:00:00,12.05,14.97,0.0301632,3292.2419,0.54
天秦装备,300922,2020-12-25 00:00:00,16.05,18.28,0.0172555851,2800.2,1.78
润阳科技,300920,2020-12-25 00:00:00,26.93,18.0,0.015940045,2500,-0.99
悦康药业,688658,2020-12-24 00:00:00,24.36,17.95,0.03644957,9000,0.0
明冠新材,688560,2020-12-24 00:00:00,15.87,23.25,0.03064449,4102.2,-1.57
研奥股份,300923,2020-12-24 00:00:00,28.28,23.85,0.0130869015,1965,-0.17
吉大正元,003029,2020-12-24 00:00:00,11.27,24.46,0.0249669184,4510,-1.69
福立旺,688678,2020-12-23 00:00:00,18.05,20.28,0.03057458,4335,-3.57
中伟股份,300919,2020-12-23 00:00:00,24.6,60.01,0.0201113066,5697,-0.46
森林包装,605500,2020-12-22 00:00:00,18.97,7.64,0.03151552,5000,-0.78
健麾信息,605186,2020-12-22 00:00:00,14.2,44.65,0.02794753,3400,-1.39
南凌科技,300921,2020-12-22 00:00:00,32.54,25.04,0.0125771759,1823,-2.15
南山智尚,300918,2020-12-22 00:00:00,4.97,13.21,0.0250427025,9000,0.92
鼎通科技,688668,2020-12-21 00:00:00,20.07,74.46,0.02848813,2129,-2.49
特发服务,300917,2020-12-21 00:00:00,18.78,30.4,0.0164309941,2500,-8.87
明微电子,688699,2020-12-18 00:00:00,38.43,47.59,0.02943418,1859.2,-3.53
同兴环保,003027,2020-12-18 00:00:00,40.11,21.35,0.019526134,2167,-2.95
中晶科技,003026,2020-12-18 00:00:00,13.89,38.87,0.0205849158,2494.7,-1.57
恒玄科技,688608,2020-12-16 00:00:00,162.07,125.24,0.02925325,3000,-2.32
航亚科技,688510,2020-12-16 00:00:00,8.17,19.05,0.03150092,6460,1.33
舒华体育,605299,2020-12-15 00:00:00,7.27,12.29,0.0363359,5000,-1.76
西上海,605151,2020-12-15 00:00:00,16.13,18.49,0.026423,3334,-0.48
立方制药,003020,2020-12-15 00:00:00,23.13,33.61,0.0197265356,2316,0.18
科兴制药,688136,2020-12-14 00:00:00,22.33,18.66,0.03074423,4967.53,-1.22
杭华股份,688571,2020-12-11 00:00:00,5.33,6.63,0.03526719,8000,-2.79
思进智能,003025,2020-12-11 00:00:00,21.34,14.54,0.0183934837,2010,-0.89
彩虹集团,003023,2020-12-11 00:00:00,23.89,20.63,0.01858089,2030,-0.53
欧科亿,688308,2020-12-10 00:00:00,23.99,40.23,0.02871864,2500,-2.24
博迁新材,605376,2020-12-08 00:00:00,11.69,34.77,0.03721522,6540,-2.22
联泓新科,003022,2020-12-08 00:00:00,11.46,23.77,0.0533505253,14736,-1.78
新致软件,688590,2020-12-07 00:00:00,10.73,22.07,0.03068759,4550.56,-3.33
确成股份,605183,2020-12-07 00:00:00,14.38,17.44,0.03757411,4872.0375,-2.08
兆龙互连,300913,2020-12-07 00:00:00,13.21,35.8,0.0167888278,3062.5,-3.61
凯龙高科,300912,2020-12-07 00:00:00,17.62,19.68,0.0167575103,2800,1.08
友发集团,601686,2020-12-04 00:00:00,12.86,7.29,0.06277768,14200,1.25
兆威机电,003021,2020-12-04 00:00:00,75.12,72.43,0.0205258311,2667,-2.97
协和电子,605258,2020-12-03 00:00:00,26.56,25.09,0.02444431,2200,-1.57
亿田智能,300911,2020-12-03 00:00:00,24.35,38.47,0.0161460959,2666.67,-1.81
艾力斯,688578,2020-12-02 00:00:00,22.73,28.01,0.03624955,9000,-2.27
兰剑智能,688557,2020-12-02 00:00:00,27.7,32.56,0.02880662,1817,-4.24
朗特智能,300916,2020-12-02 00:00:00,56.52,31.19,0.0104291919,1065,0.26
海融科技,300915,2020-12-02 00:00:00,70.03,41.2,0.0115330645,1500,-3.67
健之佳,605266,2020-12-01 00:00:00,72.89,55.16,0.0119227,1325,-1.32
瑞丰新材,300910,2020-11-27 00:00:00,30.26,50.1,0.0181343818,3750,-1.98
声迅股份,003004,2020-11-26 00:00:00,20.26,27.48,0.0196450586,2046,0.04
东亚药业,605177,2020-11-25 00:00:00,31.13,27.99,0.02594367,2840,0.0
中控技术,688777,2020-11-24 00:00:00,35.73,52.93,0.03352449,4913,-3.2
明新旭腾,605068,2020-11-23 00:00:00,23.17,23.97,0.03021286,4150,0.84
仲景食品,300908,2020-11-23 00:00:00,39.74,42.39,0.0161804566,2500,0.21
会通股份,688219,2020-11-18 00:00:00,8.29,10.4,0.0347065,4592.8364,-1.79
汇创达,300909,2020-11-18 00:00:00,29.57,24.53,0.0155641181,2522.6666,-2.58
康平科技,300907,2020-11-18 00:00:00,14.3,21.42,0.0156685155,2400,-0.37
宸展光电,003019,2020-11-17 00:00:00,23.58,20.07,0.0218351664,3200,-0.64
步科股份,688160,2020-11-12 00:00:00,20.34,58.8,0.0306032,2100,-3.98
狄耐克,300884,2020-11-12 00:00:00,24.87,11.84,0.0163779255,3000,-4.98
利扬芯片,688135,2020-11-11 00:00:00,15.72,20.42,0.03073463,3410,-2.76
金达莱,688057,2020-11-11 00:00:00,25.84,15.58,0.0338772,6900,-0.89
五洲特纸,605007,2020-11-10 00:00:00,10.09,15.58,0.03416507,4001,0.26
豪森股份,688529,2020-11-09 00:00:00,20.2,28.18,0.03023937,3200,3.22
金富科技,003018,2020-11-06 00:00:00,8.93,9.97,0.0297256022,6500,-1.68
日月明,300906,2020-11-05 00:00:00,26.42,24.5,0.0130824586,2000,-0.89
宝丽迪,300905,2020-11-05 00:00:00,49.32,18.54,0.013000791,1800,-0.22
科翔股份,300903,2020-11-05 00:00:00,13.06,10.13,0.0187792463,4310,-1.94
中金公司,601995,2020-11-02 00:00:00,28.78,37.15,0.08545127,45858.9,-0.93
泰坦科技,688133,2020-10-30 00:00:00,44.47,68.76,0.03022363,1906.2315,-0.35
洪通燃气,605169,2020-10-30 00:00:00,22.22,10.5,0.02805019,4000,0.48
九号公司-WD,689009,2020-10-29 00:00:00,18.94,33.51,0.03997551,7040.917,-0.74
国安达,300902,2020-10-29 00:00:00,15.38,34.58,0.016721585,3199.5,-1.31
中胤时尚,300901,2020-10-29 00:00:00,8.96,10.91,0.0206980172,6000,-1.18
广联航空,300900,2020-10-29 00:00:00,17.87,26.99,0.0190039594,5256,-0.74
前沿生物-U,688221,2020-10-28 00:00:00,20.5,10.87,0.03840031,8996,-1.0
厦门银行,601187,2020-10-27 00:00:00,6.71,5.29,0.09234123,26391.2789,0.57
阿拉丁,688179,2020-10-26 00:00:00,19.43,20.4,0.03018337,2523.34,-1.88
大洋生物,003017,2020-10-26 00:00:00,28.85,34.55,0.0103256827,1500,-0.52
欣贺股份,003016,2020-10-26 00:00:00,8.99,10.05,0.0438141053,10666.67,-0.99
东来技术,688129,2020-10-23 00:00:00,15.22,15.01,0.02957762,3000,0.6
科思科技,688788,2020-10-22 00:00:00,106.04,37.44,0.03032138,1888.3558,-0.93
地铁设计,003013,2020-10-22 00:00:00,13.43,19.62,0.0272907789,4001,-0.86
澳弘电子,605058,2020-10-21 00:00:00,18.23,21.54,0.02658645,3573.1,-1.69
日久光电,003015,2020-10-21 00:00:00,6.57,9.25,0.0299501005,7026.6667,0.0
北元集团,601568,2020-10-20 00:00:00,10.17,5.35,0.12358282,36111.1112,0.0
帅丰电器,605336,2020-10-19 00:00:00,24.29,17.79,0.02740073,3520,-0.22
东鹏控股,003012,2020-10-19 00:00:00,11.35,11.46,0.0531834363,14300,-1.63
泛亚微透,688386,2020-10-16 00:00:00,16.28,39.51,0.03158839,1750,-1.32
上海凯鑫,300899,2020-10-16 00:00:00,24.43,26.97,0.0121499005,1595,-7.61
熊猫乳品,300898,2020-10-16 00:00:00,10.78,29.35,0.0169737466,3100,-2.65
宏力达,688330,2020-10-15 00:00:00,88.23,34.43,0.03060013,2500,-1.77
金龙鱼,300999,2020-10-15 00:00:00,25.7,41.1,0.0571556257,54215.9154,0.0
中岩大地,003001,2020-10-13 00:00:00,30.16,17.66,0.0205096507,2429.3828,-2.43
巴比食品,605338,2020-10-12 00:00:00,12.72,25.99,0.03495751,6200,-1.52
世华科技,688093,2020-09-30 00:00:00,17.55,19.3,0.03122724,4300,-2.08
共创草坪,605099,2020-09-30 00:00:00,15.44,24.7,0.03271846,4009,0.0
海象新材,003011,2020-09-30 00:00:00,38.67,31.77,0.0112072622,1834,-1.79
丽人丽妆,605136,2020-09-29 00:00:00,12.23,11.64,0.03250225,4001,-2.43
长华集团,605018,2020-09-29 00:00:00,9.72,11.0,0.03384035,4168,0.27
芯海科技,688595,2020-09-28 00:00:00,22.82,31.5,0.03028435,2500,-2.48
上纬新材,688585,2020-09-28 00:00:00,2.49,8.32,0.03358692,4320,-1.65
天臣医疗,688013,2020-09-28 00:00:00,18.62,23.15,0.0285964,2000,0.61
伟时电子,605218,2020-09-28 00:00:00,10.97,14.82,0.03111029,5320.8365,-2.05
新洁能,605111,2020-09-28 00:00:00,19.91,42.31,0.02300396,2530,-0.33
山科智能,300897,2020-09-28 00:00:00,33.46,35.21,0.0119453874,1700,4.79
爱美客,300896,2020-09-28 00:00:00,118.27,477.25,0.0163479132,3020,0.66
中谷物流,603565,2020-09-25 00:00:00,22.19,11.18,0.04001989,6666.6667,-0.89
若羽臣,003010,2020-09-25 00:00:00,15.2,20.53,0.0209091217,3043,-5.04
中天火箭,003009,2020-09-25 00:00:00,12.94,50.77,0.022892915,3884.81,0.04
优彩资源,002998,2020-09-25 00:00:00,5.85,7.89,0.0326997821,8159.96,-0.5
福然德,605050,2020-09-24 00:00:00,10.9,11.33,0.0424362,7500,1.16
铜牛信息,300895,2020-09-24 00:00:00,12.65,33.48,0.0161151081,2425,-1.76
松原股份,300893,2020-09-24 00:00:00,13.47,24.38,0.01568714,2500,0.95
品渥食品,300892,2020-09-24 00:00:00,26.66,25.24,0.0157101532,2500,-4.21
开普检测,003008,2020-09-23 00:00:00,30.42,28.15,0.011357847,2000,-0.81
直真科技,003007,2020-09-23 00:00:00,23.4,24.41,0.0113503925,2000,-2.75
科前生物,688526,2020-09-22 00:00:00,11.69,23.29,0.03769466,10500,-0.51
路德环境,688156,2020-09-22 00:00:00,15.91,27.62,0.02918578,2296,-0.11
竞业达,003005,2020-09-22 00:00:00,31.83,30.51,0.0204993509,2650,-1.55
壶化股份,003002,2020-09-22 00:00:00,8.22,16.63,0.0254270005,5000,-2.23
思瑞浦,688536,2020-09-21 00:00:00,115.71,228.31,0.02976595,2000,-2.7
蓝特光学,688127,2020-09-21 00:00:00,15.41,16.09,0.03418594,4090,-1.65
奥锐特,605116,2020-09-21 00:00:00,8.37,23.38,0.03287509,4100,0.56
百亚股份,003006,2020-09-21 00:00:00,6.61,15.4,0.028770472,4277.78,-1.28
天元股份,003003,2020-09-21 00:00:00,10.49,11.17,0.0247389787,4420,-2.1
奕瑞科技,688301,2020-09-18 00:00:00,119.6,278.42,0.02879624,1820,-0.88
安德利,605198,2020-09-18 00:00:00,7.6,19.05,0.01313938,2000,-1.04
华翔股份,603112,2020-09-17 00:00:00,7.82,11.84,0.03748014,5320,0.42
惠云钛业,300891,2020-09-17 00:00:00,3.64,9.73,0.0255398227,10000,-0.31
翔丰华,300890,2020-09-17 00:00:00,14.69,39.34,0.0160517351,2500,-0.41
稳健医疗,300888,2020-09-17 00:00:00,74.3,42.48,0.0197851316,5000,-0.45
浙海德曼,688577,2020-09-16 00:00:00,33.13,41.99,0.0306149,1350,-1.2
拱东医疗,605369,2020-09-16 00:00:00,31.65,61.75,0.01334169,2000,-0.4
爱克股份,300889,2020-09-16 00:00:00,27.97,15.04,0.0173037509,3900,-5.23
谱尼测试,300887,2020-09-16 00:00:00,44.47,21.03,0.01495763,1900,0.43
华业香料,300886,2020-09-16 00:00:00,18.59,24.12,0.0144101939,1435,-0.62
上海沿浦,605128,2020-09-15 00:00:00,23.31,47.08,0.0132183,2000,-0.25
劲仔食品,003000,2020-09-14 00:00:00,5.02,11.53,0.0279642365,4001,-0.17
立昂微,605358,2020-09-11 00:00:00,4.92,37.04,0.03197377,4058,-1.96
豪悦护理,605009,2020-09-11 00:00:00,62.26,44.66,0.02382222,2667,-0.93
森麒麟,002984,2020-09-11 00:00:00,18.96,33.7,0.0346347121,6900,-1.95
科威尔,688551,2020-09-10 00:00:00,37.94,62.57,0.02901278,2000,-0.19
海昌新材,300885,2020-09-10 00:00:00,18.97,9.64,0.0129157142,2000,0.31
龙利得,300883,2020-09-10 00:00:00,4.64,6.52,0.0240373008,8650,-1.51
万胜智能,300882,2020-09-10 00:00:00,10.33,24.89,0.0178802151,3931.34,7.66
海目星,688559,2020-09-09 00:00:00,14.56,45.9,0.03221974,5000,-2.13
福昕软件,688095,2020-09-08 00:00:00,238.53,119.31,0.0300608,1204,-2.2
众望布艺,605003,2020-09-08 00:00:00,25.75,19.46,0.02346456,2200,-0.87
华峰铝业,601702,2020-09-07 00:00:00,3.69,14.5,0.08733923,24963,0.42
固德威,688390,2020-09-04 00:00:00,37.93,156.46,0.02969213,2200,-2.94
奥来德,688378,2020-09-03 00:00:00,62.57,44.97,0.02918569,1828.42,-2.05
山东玻纤,605006,2020-09-03 00:00:00,3.84,7.81,0.04812936,10000,0.13
天禾股份,002999,2020-09-03 00:00:00,6.62,7.67,0.0285365745,6208,-1.92
瑞鹄模具,002997,2020-09-03 00:00:00,12.48,34.01,0.0248407621,4590,6.21
瑞联新材,688550,2020-09-02 00:00:00,113.72,36.97,0.02905878,1755,-1.62
苑东生物,688513,2020-09-02 00:00:00,44.36,49.58,0.02989416,3009,-1.02
莱伯泰科,688056,2020-09-02 00:00:00,24.8,38.12,0.03027699,1700,-2.63
新亚强,603155,2020-09-01 00:00:00,31.85,24.96,0.02785609,3889,-1.58
盛德鑫泰,300881,2020-09-01 00:00:00,14.17,35.78,0.0160856992,2500,3.2
迦南智能,300880,2020-09-01 00:00:00,9.73,25.03,0.0171096412,3334,0.76
大叶股份,300879,2020-09-01 00:00:00,10.58,17.6,0.0185262311,4000,-0.9
铁科轨道,688569,2020-08-31 00:00:00,22.46,42.81,0.03188466,5266.67,-1.65
中信博,688408,2020-08-28 00:00:00,42.19,69.58,0.0305507,3392.887,-2.18
圣湘生物,688289,2020-08-28 00:00:00,50.48,18.2,0.03062992,4000,0.22
瑞晟智能,688215,2020-08-28 00:00:00,34.73,37.46,0.03117812,1001,-1.08
绿的谐波,688017,2020-08-28 00:00:00,35.06,122.77,0.02983673,3010.42,-0.32
顺博合金,002996,2020-08-28 00:00:00,8.41,12.39,0.0319040947,5300,-0.32
键凯科技,688356,2020-08-26 00:00:00,41.18,106.99,0.03034931,1500,-1.28
天普股份,605255,2020-08-25 00:00:00,12.66,16.62,0.02535436,3352,0.91
派克新材,605123,2020-08-25 00:00:00,30.33,98.49,0.02412374,2700,-1.11
维康药业,300878,2020-08-24 00:00:00,41.34,23.16,0.0157022708,2011,-0.56
金春股份,300877,2020-08-24 00:00:00,30.54,18.29,0.0167940368,3000,-1.98
蒙泰高新,300876,2020-08-24 00:00:00,20.09,25.92,0.0167235906,2400,-2.7
捷强装备,300875,2020-08-24 00:00:00,53.1,37.12,0.0134020819,1919.9,1.01
海晨股份,300873,2020-08-24 00:00:00,30.72,20.62,0.0175233308,3333.3334,-1.2
天阳科技,300872,2020-08-24 00:00:00,21.34,14.57,0.0208961346,5620,-2.08
回盛生物,300871,2020-08-24 00:00:00,33.61,16.99,0.0170653031,2770,-1.74
欧陆通,300870,2020-08-24 00:00:00,36.81,48.89,0.0164296254,2530,-0.71
康泰医学,300869,2020-08-24 00:00:00,10.16,23.08,0.0206538357,4100,-0.94
杰美特,300868,2020-08-24 00:00:00,41.26,20.15,0.0171378578,3200,-3.13
圣元环保,300867,2020-08-24 00:00:00,19.34,17.76,0.0216163666,6800,-0.95
安克创新,300866,2020-08-24 00:00:00,66.32,80.5,0.0211371716,4100,-0.53
大宏立,300865,2020-08-24 00:00:00,20.2,24.81,0.0167869519,2392,6.03
南大环境,300864,2020-08-24 00:00:00,71.71,24.42,0.0157079413,1200,-4.91
卡倍亿,300863,2020-08-24 00:00:00,18.79,54.48,0.0160776546,1381,2.16
蓝盾光电,300862,2020-08-24 00:00:00,33.95,28.5,0.0179992922,3297,-1.62
美畅股份,300861,2020-08-24 00:00:00,43.76,43.58,0.0208012992,4001,1.02
锋尚文化,300860,2020-08-24 00:00:00,138.02,59.65,0.0161121773,1802,-1.39
时空科技,605178,2020-08-21 00:00:00,64.31,23.89,0.0128537,1772.7,1.53
长鸿高科,605008,2020-08-21 00:00:00,10.54,14.96,0.03561105,4600,-0.8
正帆科技,688596,2020-08-20 00:00:00,15.67,35.0,0.03331027,6423.5447,-1.63
安必平,688393,2020-08-20 00:00:00,30.56,25.23,0.02949659,2334,-0.43
华光新材,688379,2020-08-19 00:00:00,16.78,19.55,0.03056511,2200,-0.81
格林达,603931,2020-08-19 00:00:00,21.38,29.29,0.02299929,2545.39,-0.2
芯原股份,688521,2020-08-18 00:00:00,38.53,66.31,0.0357658,4831.9289,-1.68
南亚新材,688519,2020-08-18 00:00:00,32.6,24.52,0.03332319,5860,-3.69
均瑶健康,605388,2020-08-18 00:00:00,13.43,13.17,0.04036131,7000,-0.68
沪光股份,605333,2020-08-18 00:00:00,5.3,15.21,0.03178314,4010,9.98
复洁环保,688335,2020-08-17 00:00:00,46.22,25.1,0.02987973,1820,-0.83
博睿数据,688229,2020-08-17 00:00:00,65.82,45.64,0.02964531,1110,-2.98
龙腾光电,688055,2020-08-17 00:00:00,1.22,4.16,0.05580492,33333.34,-0.48
冠盛股份,605088,2020-08-17 00:00:00,15.57,16.99,0.02679852,4000,1.19
奥海科技,002993,2020-08-17 00:00:00,26.88,34.03,0.0244631797,4520,-4.28
康希诺,688185,2020-08-13 00:00:00,209.71,89.0,0.03356555,2480,2.35
仕佳光子,688313,2020-08-12 00:00:00,10.82,13.6,0.03495735,4600,-2.16
凯赛生物,688065,2020-08-12 00:00:00,133.45,62.03,0.03509634,4166.8198,0.26
宏柏新材,605366,2020-08-12 00:00:00,9.98,8.55,0.03899482,8300,-1.5
先惠技术,688155,2020-08-11 00:00:00,38.77,47.39,0.03251449,1891,0.04
华丰股份,605100,2020-08-11 00:00:00,39.43,15.75,0.02303703,2170,-0.69
亿华通-U,688339,2020-08-10 00:00:00,76.65,62.73,0.04005434,1763.0523,-1.45
敏芯股份,688286,2020-08-10 00:00:00,62.67,54.37,0.03170081,1330,-1.84
高测股份,688556,2020-08-07 00:00:00,14.41,48.56,0.03289066,4046.29,4.34
天正电气,605066,2020-08-07 00:00:00,10.02,8.98,0.04202471,7100,-0.33
赛科希德,688338,2020-08-06 00:00:00,50.35,36.39,0.0327857,2041.2,-1.6
*ST西域,300859,2020-08-06 00:00:00,7.19,24.99,0.0260308705,3875,0.68
华达新材,605158,2020-08-05 00:00:00,8.55,7.8,0.04487869,9840,-1.02
天地在线,002995,2020-08-05 00:00:00,33.84,26.24,0.0108762706,1617,-1.83
晨光新材,605399,2020-08-04 00:00:00,13.16,16.75,0.03065944,4600,-1.41
法狮龙,605318,2020-08-03 00:00:00,13.09,14.93,0.02722873,3229.2788,-0.86
宝明科技,002992,2020-08-03 00:00:00,22.35,56.59,0.0235311959,3450,1.11
江航装备,688586,2020-07-31 00:00:00,10.27,12.35,0.0405327,10093.6117,0.16
盟升电子,688311,2020-07-31 00:00:00,41.58,52.45,0.03219236,2867,-1.54
起帆电缆,605222,2020-07-31 00:00:00,18.43,18.97,0.03692009,5000,-0.78
国联证券,601456,2020-07-31 00:00:00,4.25,9.33,0.14818122,47571.9,-2.1
甘源食品,002991,2020-07-31 00:00:00,38.76,76.86,0.020138765,2330.4,0.63
力鼎光电,605118,2020-07-30 00:00:00,9.28,14.46,0.03425026,4100,-0.96
建霖家居,603408,2020-07-30 00:00:00,15.53,10.63,0.0358544,4500,-1.3
爱博医疗,688050,2020-07-29 00:00:00,33.55,187.0,0.0320087,2629,1.04
国光连锁,605188,2020-07-28 00:00:00,4.65,11.58,0.04080223,4958,-5.47
科拓生物,300858,2020-07-27 00:00:00,23.7,15.6,0.0219177191,2063,-0.38
协创数据,300857,2020-07-27 00:00:00,9.3,23.85,0.0302044637,5163.9446,-0.04
申昊科技,300853,2020-07-24 00:00:00,30.41,29.12,0.0210324924,2040.7,-0.61
